Country People Capital Maintain PCR Tourism_type Optional1 Optional2 Optional3 Optional4
Germany 2813787 Moscow Africa 1 Sport Climb 498752 - - 
Australia 7121418 Odessa NorthAmerica 1 Sport Skiing 43730 - - 
Germany 321853 Honkong Asia 0 Beach Spring -1 21 121 
China 8925007 London Europe 0 Sport Skiing 954126 - - 
China 9028176 Belgorod NorthAmerica 1 Sport Skiing 437003 - - 
Japan 8701365 Moscow Asia 1 Beach Spring -17 23 654 
Australia 4423850 Seul NorthAmerica 1 Beach Summer 34 1 472 
Russia 5502323 Minsk SouthAmerica 0 Excursion 85 History - - 
Japan 976736 Chelyabinsk Asia 1 Excursion 35 Nature - - 
Russia 5846157 Minsk Antarctica 1 Beach Winter 29 14 147 
Japan 1539171 Odessa SouthAmerica 1 Sport Surfing 787950 - - 
China 4485859 London Africa 0 Beach Winter 7 27 445 
Germany 7376048 Zavolzhye Asia 0 Sport Climb 912364 - - 
Russia 2273287 Sochi NorthAmerica 0 Beach Winter -7 24 554 
Georgia 3482585 Colorado Asia 0 Excursion 31 Nature - - 
Belarus 3906337 Seul NorthAmerica 1 Sport Skiing 744018 - - 
Ukraine 2866285 Odessa Europe 0 Beach Summer 37 13 378 
Bulgary 3198807 Seul Asia 1 Sport Climb 20868 - - 
Japan 1649791 London Europe 1 Sport Climb 364088 - - 
Ukraine 7043673 Chelyabinsk Antarctica 1 Excursion 36 Nature - - 
Russia 582611 Belgorod Asia 1 Sport Surfing 266694 - - 
Belarus 7765484 Zavolzhye Oceania 1 Sport Surfing 372943 - - 
Russia 3256288 Minsk NorthAmerica 1 Excursion 38 Art - - 
Belarus 3709862 Chelyabinsk Oceania 0 Excursion 33 Art - - 
Australia 2877499 Sochi SouthAmerica 1 Beach Winter 35 12 312 
Japan 2093562 Odessa Europe 0 Beach Spring -14 16 299 
Belarus 8994957 Humburg Africa 0 Beach Winter -6 1 206 
Bulgary 1213977 Chelyabinsk Oceania 1 Excursion 70 History - - 
Georgia 2874230 Chelyabinsk NorthAmerica 1 Beach Spring 2 0 452 
Ukraine 8252062 Sochi Europe 1 Excursion 40 Nature - - 
Australia 5138385 Chelyabinsk Asia 1 Sport Climb 215487 - - 
Germany 2383382 Colorado Oceania 1 Excursion 22 Nature - - 
USA 9263591 Seul Asia 0 Sport Surfing 642238 - - 
Britain 8091965 Minsk NorthAmerica 1 Beach Winter 28 5 581 
USA 8561283 Odessa Europe 0 Excursion 46 History - - 
Belarus 674858 Odessa Europe 1 Sport Surfing 167366 - - 
USA 6909085 Odessa Oceania 1 Beach Spring -22 9 249 
Belarus 3977956 Chelyabinsk Africa 0 Sport Surfing 270415 - - 
Ukraine 1970468 Sochi NorthAmerica 1 Excursion 26 Art - - 
Australia 7499233 London NorthAmerica 0 Excursion 27 Art - - 
Belarus 3820878 Odessa Antarctica 1 Sport Climb 290458 - - 
China 2107496 Honkong Europe 0 Sport Climb 123962 - - 
USA 7043321 Humburg Asia 0 Excursion 18 Nature - - 
USA 657766 Sochi Africa 0 Excursion 90 Art - - 
China 9215689 Sochi Asia 1 Sport Climb 45629 - - 
USA 8998796 Seul NorthAmerica 1 Excursion 55 Nature - - 
Germany 2210096 Humburg SouthAmerica 1 Beach Autumn 27 15 367 
Belarus 6546466 Zavolzhye Oceania 0 Excursion 58 Nature - - 
Australia 1274096 London Europe 1 Sport Surfing 331263 - - 
USA 6015132 Seul Asia 1 Beach Summer -28 16 41 
Australia 1899855 Belgorod SouthAmerica 1 Beach Autumn 16 8 719 
Georgia 6959141 Belgorod SouthAmerica 1 Sport Surfing 162806 - - 
China 6892472 Colorado Africa 0 Excursion 88 Art - - 
USA 608678 Honkong Africa 0 Excursion 59 Art - - 
USA 372059 Belgorod Africa 0 Beach Summer -6 6 612 
USA 968825 Colorado NorthAmerica 0 Beach Spring -24 20 666 
Britain 5957419 Moscow NorthAmerica 0 Sport Climb 250276 - - 
Georgia 5120119 Minsk Oceania 0 Sport Climb 641236 - - 
Bulgary 9160594 Zavolzhye Asia 0 Excursion 20 Art - - 
Britain 1269267 Chelyabinsk Antarctica 0 Sport Climb 312557 - - 
Germany 9771813 Minsk Europe 1 Excursion 1 Art - - 
Bulgary 9601899 London Antarctica 0 Sport Skiing 956296 - - 
Japan 7797713 Minsk Europe 1 Excursion 46 Art - - 
Bulgary 7729780 Chelyabinsk NorthAmerica 0 Sport Climb 354364 - - 
Russia 9807561 London SouthAmerica 1 Beach Winter 8 18 325 
Britain 8908516 Belgorod Oceania 0 Sport Skiing 205953 - - 
China 5320815 Colorado Oceania 1 Excursion 32 Art - - 
Bulgary 3011217 Belgorod NorthAmerica 1 Sport Skiing 141136 - - 
Australia 5425859 Odessa Asia 0 Excursion 11 History - - 
USA 9442231 Chelyabinsk Europe 1 Excursion 49 Art - - 
Australia 1804493 Belgorod NorthAmerica 1 Excursion 14 History - - 
China 5393407 Moscow SouthAmerica 0 Sport Skiing 365922 - - 
Georgia 5611016 Minsk Antarctica 0 Excursion 29 Art - - 
USA 485025 Sochi Asia 1 Sport Climb 249347 - - 
Ukraine 8809627 Belgorod NorthAmerica 1 Beach Spring -21 25 431 
Ukraine 7516595 London NorthAmerica 1 Excursion 36 Nature - - 
Russia 4720081 Sochi Asia 1 Sport Skiing 440305 - - 
China 6030074 Zavolzhye Antarctica 1 Beach Winter 11 16 687 
USA 780828 Humburg SouthAmerica 0 Sport Surfing 532351 - - 
Russia 601580 Odessa Oceania 0 Sport Skiing 351213 - - 
Britain 566288 Moscow NorthAmerica 1 Beach Summer -4 3 311 
Russia 2218511 Belgorod Africa 0 Sport Skiing 466212 - - 
Germany 5860505 Humburg Asia 0 Excursion 80 Art - - 
China 5732931 Colorado Africa 0 Sport Skiing 466606 - - 
Belarus 2689820 Colorado Antarctica 1 Beach Winter -8 11 44 
Japan 4833900 Belgorod Antarctica 1 Sport Skiing 669734 - - 
Japan 661928 Humburg Asia 0 Beach Spring 3 0 564 
USA 4478492 Zavolzhye SouthAmerica 0 Beach Autumn -26 0 645 
Germany 6929188 Moscow Oceania 1 Beach Spring 13 23 598 
Germany 8607993 Colorado Antarctica 1 Beach Winter 17 26 270 
Georgia 5947953 Chelyabinsk SouthAmerica 0 Sport Surfing 22019 - - 
Germany 3559637 Moscow Asia 0 Beach Spring 26 5 277 
Japan 7159849 Zavolzhye SouthAmerica 1 Beach Autumn -24 25 459 
Bulgary 5435185 Seul Africa 0 Sport Surfing 866264 - - 
Germany 1708427 Zavolzhye Antarctica 0 Beach Summer 24 1 69 
Japan 3894408 Zavolzhye Oceania 1 Excursion 11 History - - 
USA 6527539 Chelyabinsk SouthAmerica 0 Excursion 54 Nature - - 
Georgia 5272324 Humburg Europe 1 Sport Climb 759864 - - 
Bulgary 8051590 Zavolzhye Asia 0 Excursion 4 History - - 
Ukraine 3373918 London Africa 0 Excursion 67 Art - - 
Georgia 8273716 Honkong SouthAmerica 0 Sport Surfing 760528 - - 
Georgia 7033057 Odessa Europe 1 Sport Surfing 706011 - - 
China 4540527 Sochi Europe 0 Beach Spring -27 18 525 
Ukraine 7422520 Sochi Oceania 1 Beach Winter -10 9 720 
Russia 5674013 Honkong SouthAmerica 0 Beach Spring -7 8 217 
Belarus 71043 London SouthAmerica 1 Sport Surfing 38570 - - 
Russia 5832732 Moscow Asia 1 Excursion 12 History - - 
USA 3937822 Moscow Asia 0 Sport Surfing 886660 - - 
USA 6686892 Honkong Asia 1 Beach Summer -23 10 248 
Russia 4907437 Odessa Antarctica 0 Sport Skiing 671980 - - 
Australia 4507704 Moscow Asia 0 Beach Winter -8 13 2 
China 1089503 Sochi Asia 0 Sport Skiing 610080 - - 
Britain 3403856 Chelyabinsk Europe 0 Excursion 18 Art - - 
Britain 6646144 Sochi Antarctica 0 Sport Surfing 88680 - - 
Japan 1069072 London SouthAmerica 0 Excursion 65 Art - - 
Britain 4055351 Moscow Europe 1 Excursion 100 Art - - 
Australia 2613601 Minsk SouthAmerica 1 Sport Climb 12815 - - 
Ukraine 5486906 Humburg Europe 0 Beach Winter -5 24 345 
China 6605629 Minsk Antarctica 0 Sport Climb 460145 - - 
USA 9288428 Zavolzhye Oceania 0 Beach Autumn 0 18 90 
Japan 9064072 Humburg Oceania 0 Excursion 32 History - - 
Japan 8334224 Chelyabinsk Europe 0 Excursion 24 Art - - 
USA 3582923 Minsk Asia 1 Sport Surfing 57276 - - 
Russia 1022515 Humburg Antarctica 0 Sport Skiing 220006 - - 
Belarus 9076571 Seul Antarctica 0 Sport Surfing 654814 - - 
Australia 6699229 Zavolzhye Africa 0 Beach Winter 35 1 258 
China 1988300 London SouthAmerica 0 Beach Winter 16 26 555 
China 6276482 Honkong Africa 1 Excursion 45 History - - 
Germany 7581405 Seul SouthAmerica 1 Excursion 24 Art - - 
Australia 9572309 Humburg NorthAmerica 1 Sport Skiing 793649 - - 
Georgia 9936095 Sochi Europe 0 Sport Climb 564135 - - 
Ukraine 6389019 Odessa NorthAmerica 1 Excursion 19 Art - - 
Ukraine 7652611 Colorado Europe 1 Beach Spring -8 26 109 
Belarus 306618 Humburg Africa 0 Excursion 24 History - - 
Ukraine 3213001 Belgorod Africa 1 Sport Surfing 648478 - - 
Bulgary 9856382 Minsk Africa 0 Beach Winter 23 7 278 
Bulgary 4988982 Chelyabinsk NorthAmerica 0 Beach Summer -1 13 12 
USA 8240838 Colorado NorthAmerica 1 Beach Spring 3 14 457 
Australia 426858 Belgorod Antarctica 0 Sport Climb 663790 - - 
Britain 9985345 Moscow Antarctica 0 Sport Skiing 541079 - - 
Bulgary 4090692 Zavolzhye Asia 0 Beach Spring 30 16 251 
Japan 2585761 Zavolzhye Oceania 1 Excursion 49 Nature - - 
China 4490771 Chelyabinsk NorthAmerica 1 Beach Winter -2 29 79 
Britain 6688648 Humburg NorthAmerica 0 Excursion 76 Art - - 
China 2527140 Chelyabinsk Asia 0 Beach Winter -26 19 462 
Ukraine 364071 Minsk NorthAmerica 1 Beach Spring 4 28 612 
Australia 3132037 Odessa Asia 1 Beach Autumn 38 29 94 
Belarus 1866480 Zavolzhye Oceania 0 Beach Autumn 35 6 117 
Britain 1560212 Moscow Asia 1 Beach Spring 25 2 466 
Georgia 5095998 Zavolzhye Africa 0 Beach Winter -20 2 297 
Ukraine 3970209 Moscow Asia 1 Beach Autumn 37 0 64 
Russia 6677092 Honkong Oceania 1 Excursion 7 Nature - - 
USA 1581720 Chelyabinsk Africa 1 Excursion 95 Art - - 
Ukraine 3232389 Sochi Africa 1 Beach Winter 20 20 242 
Bulgary 7608012 Seul Asia 0 Beach Winter -8 13 625 
Australia 1862876 Humburg NorthAmerica 1 Excursion 23 Art - - 
USA 4757631 London Africa 1 Excursion 12 Art - - 
Japan 5106881 Odessa NorthAmerica 0 Sport Skiing 664099 - - 
Bulgary 6261504 Belgorod Oceania 0 Sport Skiing 50726 - - 
Britain 4778465 Honkong Africa 0 Excursion 75 Nature - - 
China 8403645 Colorado Asia 0 Beach Summer 34 10 596 
Belarus 6970209 Sochi Asia 1 Excursion 7 Art - - 
USA 334098 Minsk Antarctica 0 Beach Autumn 30 6 335 
Australia 1418747 Seul Africa 1 Sport Skiing 764482 - - 
Bulgary 3136293 Humburg Oceania 1 Sport Surfing 678128 - - 
Britain 677682 Sochi Asia 0 Beach Autumn 19 14 556 
China 9160423 Humburg Antarctica 0 Beach Spring -29 12 424 
USA 2987514 Chelyabinsk Asia 0 Excursion 56 History - - 
Georgia 4288703 Sochi SouthAmerica 1 Sport Climb 920945 - - 
USA 5473122 Seul Oceania 0 Excursion 5 History - - 
Belarus 3838633 Chelyabinsk Antarctica 0 Beach Spring -30 17 611 
Ukraine 995281 Seul Antarctica 1 Beach Spring 3 28 409 
USA 7074234 Moscow Europe 0 Sport Surfing 834512 - - 
Bulgary 7500164 Honkong SouthAmerica 1 Excursion 88 Nature - - 
Australia 8366145 Belgorod Oceania 0 Sport Skiing 316444 - - 
Germany 6975102 Seul Antarctica 0 Excursion 94 Nature - - 
Britain 3183406 Minsk NorthAmerica 0 Sport Skiing 66277 - - 
China 5701744 Colorado SouthAmerica 1 Excursion 23 Art - - 
Japan 7493710 Zavolzhye Oceania 0 Sport Surfing 271627 - - 
Bulgary 8453906 Sochi Asia 1 Beach Winter 24 6 513 
China 4411717 Minsk Europe 1 Sport Climb 199416 - - 
Britain 307274 Minsk Europe 0 Beach Spring 16 17 540 
USA 5544037 Zavolzhye SouthAmerica 1 Beach Summer 28 23 423 
Bulgary 9863833 Moscow Europe 0 Sport Skiing 352764 - - 
China 8872420 Minsk Oceania 1 Beach Summer -26 16 264 
Australia 1775453 Sochi Europe 0 Sport Surfing 851642 - - 
Russia 5957612 London Antarctica 0 Sport Skiing 527427 - - 
Britain 3093897 Zavolzhye Europe 1 Excursion 47 Art - - 
Germany 5071297 Seul Africa 0 Beach Autumn 24 29 215 
Georgia 4450364 Sochi Africa 1 Sport Climb 849017 - - 
Belarus 1448422 Moscow Oceania 0 Excursion 97 Nature - - 
Germany 3650479 Odessa SouthAmerica 0 Excursion 73 Nature - - 
Georgia 5811930 Zavolzhye NorthAmerica 1 Beach Summer -6 15 147 
Britain 959541 Chelyabinsk Asia 1 Sport Surfing 68860 - - 
Britain 9843323 London Africa 0 Excursion 12 Nature - - 
Bulgary 4539393 Zavolzhye Antarctica 0 Sport Skiing 169199 - - 
Australia 7010481 Minsk Africa 0 Excursion 31 Nature - - 
Ukraine 4509154 Moscow Africa 1 Sport Climb 826374 - - 
Georgia 9603674 Chelyabinsk SouthAmerica 0 Sport Climb 389983 - - 
Georgia 6651453 Zavolzhye Antarctica 1 Beach Winter -1 1 520 
Bulgary 2973613 Minsk Antarctica 0 Excursion 69 Nature - - 
China 3611146 Sochi Asia 1 Excursion 32 History - - 
Georgia 6503251 Moscow Antarctica 0 Beach Summer 8 16 696 
Belarus 9633825 Sochi Europe 1 Sport Surfing 165502 - - 
Germany 7140665 London Oceania 1 Beach Spring 33 6 42 
Georgia 4576144 Chelyabinsk Africa 1 Sport Skiing 813518 - - 
Britain 5611093 Sochi Europe 1 Excursion 86 Nature - - 
Russia 6129961 Honkong Oceania 0 Beach Autumn 9 25 634 
Japan 2616388 London NorthAmerica 1 Beach Winter 30 12 410 
Britain 1821710 Seul NorthAmerica 1 Beach Summer 22 18 368 
Ukraine 8223076 Sochi Europe 1 Excursion 68 History - - 
Germany 4998854 London Antarctica 0 Beach Spring 3 13 562 
Russia 5259966 Zavolzhye Africa 1 Excursion 28 History - - 
China 6510896 Belgorod Antarctica 0 Beach Autumn 37 1 139 
Bulgary 3508756 Moscow Africa 1 Beach Winter -6 21 351 
China 354425 Chelyabinsk Oceania 0 Sport Climb 508788 - - 
Russia 8288296 Humburg Europe 0 Beach Spring 17 30 132 
Japan 4145085 Belgorod Oceania 1 Beach Spring 29 19 266 
USA 7092313 Chelyabinsk NorthAmerica 0 Excursion 37 History - - 
Australia 2164710 Odessa Africa 1 Excursion 92 Art - - 
Belarus 2442348 Colorado NorthAmerica 0 Excursion 12 History - - 
China 1946422 London Europe 0 Beach Spring -20 22 52 
Georgia 3627030 Moscow Asia 1 Beach Autumn 33 27 190 
Belarus 4644698 Odessa Antarctica 0 Excursion 0 History - - 
Georgia 692077 Minsk Asia 1 Sport Climb 820906 - - 
USA 6256673 Seul Asia 1 Sport Climb 560602 - - 
Germany 6619415 Zavolzhye Oceania 1 Excursion 7 Nature - - 
Russia 4246289 Chelyabinsk SouthAmerica 1 Excursion 15 Art - - 
Germany 8138862 Minsk Africa 1 Sport Surfing 631017 - - 
Japan 3767858 Sochi Europe 1 Sport Surfing 914441 - - 
Australia 8682842 Humburg Africa 0 Beach Autumn 4 9 335 
Bulgary 8246964 Sochi NorthAmerica 1 Sport Climb 432301 - - 
USA 1983498 Chelyabinsk Antarctica 1 Excursion 86 Art - - 
Russia 2060746 Zavolzhye Oceania 1 Excursion 86 History - - 
USA 1874323 Zavolzhye Oceania 1 Beach Winter -28 15 391 
Russia 526333 Zavolzhye Africa 0 Beach Spring 3 8 64 
Bulgary 2321779 Minsk NorthAmerica 0 Excursion 95 History - - 
Australia 9619806 Belgorod Antarctica 0 Excursion 62 Art - - 
Germany 6144234 Minsk NorthAmerica 0 Sport Climb 574361 - - 
Georgia 3507396 Belgorod Africa 0 Sport Skiing 362248 - - 
Ukraine 5552906 Odessa Africa 1 Sport Climb 508747 - - 
Russia 5778068 Honkong NorthAmerica 1 Beach Summer -18 0 381 
Ukraine 7669372 Honkong Asia 0 Sport Climb 35723 - - 
Australia 1027300 Honkong Antarctica 0 Excursion 68 Art - - 
Georgia 8993788 Sochi NorthAmerica 1 Beach Summer -8 7 704 
China 6097380 Honkong NorthAmerica 1 Sport Surfing 919683 - - 
USA 7734757 Sochi Europe 1 Sport Climb 259997 - - 
Belarus 1426874 Minsk NorthAmerica 0 Excursion 78 History - - 
China 8730707 Colorado Antarctica 0 Excursion 47 Art - - 
Russia 6899204 Humburg SouthAmerica 0 Excursion 88 Art - - 
Georgia 4489486 Seul NorthAmerica 0 Excursion 95 Nature - - 
Bulgary 3655301 Odessa SouthAmerica 1 Beach Summer 23 25 104 
Bulgary 1626507 Seul NorthAmerica 0 Beach Summer 24 4 391 
Bulgary 8660522 Minsk Africa 1 Sport Climb 41245 - - 
USA 3784002 Zavolzhye Antarctica 0 Excursion 99 Nature - - 
Germany 3100318 Colorado NorthAmerica 1 Sport Surfing 983712 - - 
Australia 3820496 Sochi Africa 1 Sport Climb 699202 - - 
USA 1107949 Belgorod SouthAmerica 0 Sport Climb 951961 - - 
China 2191100 Sochi Antarctica 0 Beach Spring 40 7 371 
Russia 4948573 Minsk Oceania 1 Sport Climb 143645 - - 
USA 2767325 Honkong SouthAmerica 0 Excursion 72 History - - 
Ukraine 486469 Honkong Oceania 0 Beach Winter -29 17 465 
China 7578144 Humburg SouthAmerica 0 Excursion 74 History - - 
USA 7505834 Colorado Asia 0 Beach Winter 5 5 297 
China 6887013 Sochi Oceania 1 Excursion 85 Nature - - 
Belarus 8213470 Chelyabinsk Oceania 0 Beach Summer -4 20 482 
Australia 1535870 Zavolzhye Europe 0 Beach Spring -4 27 209 
China 6722632 Minsk Africa 0 Excursion 92 History - - 
Ukraine 3698196 Sochi Oceania 0 Excursion 4 Nature - - 
China 9118808 Honkong SouthAmerica 0 Beach Winter 20 22 376 
Bulgary 7337321 Belgorod Antarctica 1 Sport Skiing 775389 - - 
Ukraine 1716134 Colorado Oceania 0 Sport Skiing 114666 - - 
Japan 9706038 Chelyabinsk NorthAmerica 0 Sport Climb 345058 - - 
Australia 9667749 Sochi Europe 0 Sport Skiing 779343 - - 
China 1803487 Belgorod Europe 1 Beach Summer 6 13 493 
Bulgary 8481493 Humburg Africa 1 Sport Climb 307545 - - 
Japan 4387639 Moscow Oceania 0 Sport Surfing 895668 - - 
Germany 314817 Minsk Europe 1 Beach Spring -23 10 669 
Belarus 2523733 Seul SouthAmerica 0 Sport Surfing 451668 - - 
Bulgary 3513168 Honkong Asia 1 Sport Skiing 441443 - - 
Japan 5821354 Sochi Asia 0 Sport Climb 215484 - - 
Australia 3002775 Odessa Antarctica 0 Sport Climb 136482 - - 
Belarus 5235324 Seul NorthAmerica 1 Sport Surfing 694045 - - 
Belarus 8676991 Colorado Oceania 1 Sport Skiing 91479 - - 
Belarus 6796245 Sochi Oceania 1 Sport Skiing 723786 - - 
Bulgary 2046914 Colorado Asia 0 Beach Summer -21 18 263 
Ukraine 3911950 Colorado NorthAmerica 0 Sport Surfing 680391 - - 
USA 4109775 Zavolzhye Antarctica 1 Sport Surfing 362828 - - 
China 46016 Seul Antarctica 0 Excursion 31 History - - 
Australia 6506159 Moscow Antarctica 0 Sport Skiing 772734 - - 
Bulgary 3414714 London SouthAmerica 0 Beach Winter -11 7 29 
Georgia 5822346 London NorthAmerica 0 Sport Skiing 824053 - - 
Britain 5851302 Honkong NorthAmerica 0 Excursion 46 Nature - - 
Belarus 6871129 Sochi Oceania 0 Beach Summer -2 3 424 
Russia 9562715 Seul Oceania 1 Sport Skiing 988855 - - 
Bulgary 5463347 Belgorod Europe 0 Excursion 33 History - - 
Japan 1823658 London NorthAmerica 0 Beach Autumn -16 27 684 
Germany 7140823 Sochi NorthAmerica 1 Excursion 9 Nature - - 
Russia 2350904 Chelyabinsk Africa 0 Sport Climb 756204 - - 
Russia 2359975 London SouthAmerica 1 Sport Climb 199526 - - 
Georgia 6695326 Minsk NorthAmerica 1 Excursion 62 Art - - 
USA 6995133 Minsk Asia 1 Beach Autumn 8 10 195 
Japan 3699355 Honkong Antarctica 1 Excursion 69 History - - 
Bulgary 9554581 Belgorod Africa 0 Excursion 20 Art - - 
Australia 4981678 Humburg NorthAmerica 1 Sport Skiing 333542 - - 
Germany 1725448 Sochi Antarctica 0 Beach Spring 27 21 32 
Russia 5845975 Belgorod Africa 1 Beach Spring -8 20 310 
Georgia 468588 Seul NorthAmerica 1 Beach Spring 39 18 149 
Russia 3450109 Humburg Oceania 0 Beach Winter -15 29 326 
Russia 5694812 Zavolzhye Antarctica 1 Excursion 85 Nature - - 
USA 8115343 Chelyabinsk Antarctica 0 Beach Summer -21 28 633 
Russia 9464481 Minsk Africa 1 Sport Surfing 970216 - - 
USA 9060112 Seul Antarctica 0 Sport Surfing 114100 - - 
Australia 4173178 Minsk SouthAmerica 1 Beach Winter -1 13 476 
Japan 8918309 Chelyabinsk Asia 1 Beach Winter 32 26 476 
Japan 887818 Moscow Asia 1 Excursion 61 Nature - - 
Australia 1776513 Zavolzhye Europe 1 Beach Winter 2 2 628 
Bulgary 5661267 Sochi Asia 1 Excursion 48 Art - - 
Russia 3930134 Moscow SouthAmerica 1 Excursion 82 Nature - - 
Britain 2339979 Colorado Asia 0 Sport Climb 780739 - - 
Georgia 1380947 London Africa 0 Beach Spring -26 16 341 
Britain 9662149 Honkong SouthAmerica 1 Sport Climb 822821 - - 
USA 740328 Odessa Oceania 0 Excursion 57 Nature - - 
Britain 1232153 Chelyabinsk Asia 0 Sport Surfing 118232 - - 
Ukraine 1714917 Belgorod SouthAmerica 0 Beach Spring -12 7 629 
China 7567068 Humburg SouthAmerica 1 Beach Spring 3 4 30 
China 3932798 Minsk Africa 0 Sport Surfing 243509 - - 
Germany 8297541 London Antarctica 0 Sport Skiing 742778 - - 
Australia 8670822 Humburg Asia 1 Excursion 61 Nature - - 
Bulgary 5901439 Moscow Africa 0 Beach Winter 25 22 587 
China 9879157 Belgorod Antarctica 1 Excursion 90 Art - - 
Australia 3820993 Moscow SouthAmerica 0 Sport Surfing 748149 - - 
China 5982398 Seul Europe 0 Excursion 36 Nature - - 
Bulgary 361023 London Antarctica 1 Sport Climb 708141 - - 
Belarus 4560790 Sochi Europe 1 Excursion 14 Art - - 
Russia 8408901 Odessa SouthAmerica 0 Sport Surfing 750371 - - 
Ukraine 8638419 Odessa Africa 1 Excursion 37 History - - 
Bulgary 2760677 Zavolzhye Africa 0 Beach Summer -26 27 491 
Belarus 3091171 Moscow Europe 1 Beach Winter -5 20 36 
Ukraine 9972855 Humburg Asia 0 Beach Autumn -17 18 624 
Britain 2482964 Honkong Asia 0 Excursion 71 Art - - 
Ukraine 1551616 London Asia 0 Beach Autumn 3 23 426 
Britain 2336320 Sochi Oceania 0 Excursion 34 Nature - - 
Belarus 32616 Minsk Asia 1 Beach Winter 37 4 54 
China 8535080 Seul Oceania 0 Excursion 44 Art - - 
Ukraine 6745981 Humburg Oceania 1 Beach Summer 17 29 503 
China 2586914 Odessa SouthAmerica 1 Sport Surfing 839954 - - 
Britain 7563560 Moscow Africa 1 Sport Skiing 63843 - - 
Russia 8032659 London Europe 1 Excursion 55 Art - - 
Ukraine 6784773 Odessa Africa 0 Excursion 44 History - - 
Ukraine 9835028 Honkong Asia 1 Sport Surfing 588461 - - 
Ukraine 2174454 Moscow Antarctica 1 Sport Skiing 237579 - - 
Japan 2931476 Sochi NorthAmerica 1 Sport Climb 682040 - - 
Bulgary 3239909 Chelyabinsk SouthAmerica 1 Excursion 3 History - - 
USA 394161 Odessa Africa 1 Sport Skiing 165752 - - 
Japan 2594610 Sochi Africa 1 Excursion 45 Nature - - 
Ukraine 5912510 Moscow Asia 1 Beach Summer 20 1 691 
Georgia 1689031 Seul Europe 1 Sport Climb 162980 - - 
Germany 4018669 Honkong Europe 0 Beach Spring 11 6 2 
Bulgary 3017108 Zavolzhye Europe 0 Beach Summer -27 11 253 
Georgia 5047518 Honkong Africa 1 Sport Surfing 857221 - - 
Belarus 8768949 Chelyabinsk SouthAmerica 0 Excursion 62 History - - 
Australia 8600508 Chelyabinsk Europe 0 Sport Surfing 890832 - - 
Australia 6126058 Seul Antarctica 0 Beach Spring 6 1 548 
